#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
171604_S51/B.1.1.194/2020-12-18/GUAYAS	2020-12-18	2020.963115	2020.963115	2020.963115
NODE_0000925	2020-03-23	2020.225071	2020.206296	2020.228113
2940_S40/B.1.1/2020-03-25/GUAYAS	2020-03-25	2020.230874	2020.230874	2020.230874
2930_S37/B.1.1/2020-03-24/GUAYAS	2020-03-24	2020.228142	2020.228142	2020.228142
NODE_0000927	2020-10-05	2020.760495	2020.600392	2020.884365
EPIISL2086715/B.1.1/2021-04-21/PICHINCHA	2021-04-21	2021.302740	2021.302740	2021.302740
NODE_0000928	2020-10-06	2020.763272	2020.702734	2020.929693
EPIISL3824593/B.1.1/2021-07-16/PICHINCHA	2021-07-16	2021.538356	2021.538356	2021.538356
NODE_0000929	2020-12-04	2020.925738	2020.860876	2020.983613
EPIISL1381301/B.1.1.7/2021-03-18/GUAYAS	2021-03-18	2021.209589	2021.209589	2021.209589
NODE_0000930	2020-12-08	2020.935776	2020.895599	2020.989497
NODE_0000991	2020-12-21	2020.970921	2020.934954	2021.071260
EPIISL2134874/B.1.1.7/2021-05-06/CARCHI	2021-05-06	2021.343836	2021.343836	2021.343836
EPIISL4511375/B.1.1.7/2021-03-01/QUITO	2021-03-01	2021.163014	2021.163014	2021.163014
NODE_0000951	2020-12-21	2020.970851	2020.899432	2020.977909
EPIISL806544/B.1.1.7/2021-01-05/LOS_RIOS	2021-01-05	2021.012329	2021.012329	2021.012329
NODE_0001769	2020-12-21	2020.971208	2020.900558	2021.053247
EPIISL2405158/B.1.1.7/2021-05-26/GUAYAS	2021-05-26	2021.398630	2021.398630	2021.398630
NODE_0000958	2021-04-19	2021.296324	2021.246559	2021.363014
EPIISL2348768/B.1.1.7/2021-05-13/SANTO_DOMINGO	2021-05-13	2021.363014	2021.363014	2021.363014
EPIISL2988550/B.1.1.7/2021-06-29/SANTO_DOMINGO	2021-06-29	2021.491781	2021.491781	2021.491781
NODE_0000960	2021-02-01	2021.085428	2020.855271	2021.412329
EPIISL3274417/B.1.1.7/2021-07-20/EL_ORO	2021-07-20	2021.549315	2021.549315	2021.549315
NODE_0000961	2021-04-19	2021.296718	2021.237498	2021.411135
EPIISL2893579/B.1.1.7/2021-05-31/CHIMBORAZO	2021-05-31	2021.412329	2021.412329	2021.412329
NODE_0000962	2021-05-27	2021.401178	2021.340937	2021.460326
EPIISL2988559/B.1.1.7/2021-06-28/BOLIVAR	2021-06-28	2021.489041	2021.489041	2021.489041
NODE_0000963	2021-06-14	2021.449947	2021.381677	2021.474653
EPIISL2988532/B.1.1.7/2021-07-01/LOS_RIOS	2021-07-01	2021.497260	2021.497260	2021.497260
EPIISL14081280/B.1.1.7/2021-07-06/PICHINCHA	2021-07-06	2021.510959	2021.510959	2021.510959
NODE_0000952	2020-12-22	2020.974013	2020.915639	2021.001374
NODE_0000953	2021-01-04	2021.008674	2020.942802	2021.036501
EPIISL877562/B.1.1.7/2021-01-22/PICHINCHA	2021-01-22	2021.058904	2021.058904	2021.058904
EPIISL877561/B.1.1.7/2021-01-21/PICHINCHA	2021-01-21	2021.056164	2021.056164	2021.056164
NODE_0000954	2021-01-06	2021.015068	2020.989013	2021.015068
EPIISL824294/B.1.1.7/2021-01-06/LOS_RIOS	2021-01-06	2021.015068	2021.015068	2021.015068
EPIISL824293/B.1.1.7/2021-01-06/LOS_RIOS	2021-01-06	2021.015068	2021.015068	2021.015068
EPIISL803098/B.1.1.7/2021-01-06/LOS_RIOS	2021-01-06	2021.015068	2021.015068	2021.015068
NODE_0001811	2020-12-21	2020.971071	2020.821038	2021.097816
NODE_0000941	2021-02-01	2021.085240	2020.849028	2021.158494
NODE_0001759	2021-03-30	2021.241788	2021.074715	2021.261644
EPIISL2348752/B.1.1.7/2021-05-13/LOS_RAOS	--	--	--	--
NODE_0001762	2021-04-06	2021.260834	2021.205884	2021.261644
EPIISL1805658/B.1.1.7/2021-04-06/LOJA	2021-04-06	2021.261644	2021.261644	2021.261644
EPIISL2405160/B.1.1.7/2021-05-26/GUAYAS	2021-05-26	2021.398630	2021.398630	2021.398630
NODE_0000944	2021-02-15	2021.125363	2020.956755	2021.176484
EPIISL1381303/B.1.1.7/2021-03-08/GUAYAS	2021-03-08	2021.182192	2021.182192	2021.182192
NODE_0000945	2021-04-16	2021.289945	2021.218482	2021.378172
EPIISL3068204/B.1.1.7/2021-07-13/GUAYAS	2021-07-13	2021.530137	2021.530137	2021.530137
NODE_0000946	2021-05-26	2021.398578	2021.361471	2021.398630
EPIISL2604869/B.1.1.7/2021-06-08/GUAYAS	2021-06-08	2021.434247	2021.434247	2021.434247
EPIISL2405154/B.1.1.7/2021-05-26/GUAYAS	2021-05-26	2021.398630	2021.398630	2021.398630
NODE_0000948	2021-06-30	2021.494509	2021.439426	2021.532340
EPIISL4497105/B.1.1.7/2021-07-27/LOS_RAOS	--	--	--	--
NODE_0000949	2021-07-18	2021.543836	2021.512272	2021.543836
EPIISL3274565/B.1.1.7/2021-07-18/PICHINCHA	2021-07-18	2021.543836	2021.543836	2021.543836
EPIISL4497156/B.1.1.7/2021-07-22/CHIMBORAZO	2021-07-22	2021.554795	2021.554795	2021.554795
NODE_0001832	2020-12-21	2020.971158	2020.766958	2021.215068
NODE_0000973	2021-02-02	2021.089396	2020.776876	2021.341002
EPIISL2893563/B.1.1.7/2021-06-04/MANABI	2021-06-04	2021.423288	2021.423288	2021.423288
EPIISL14081264/B.1.1.7/2021-05-19/PICHINCHA	2021-05-19	2021.379452	2021.379452	2021.379452
NODE_0001779	2020-12-21	2020.971166	2020.768801	2021.215068
NODE_0000993	2021-04-06	2021.260559	2021.074453	2021.321608
NODE_0000994	--	--	--	--
EPIISL2757600/B.1.1.7/2021-06-01/LOS_RAOS	--	--	--	--
EPIISL2757594/B.1.1.7/2021-06-01/LOS_RAOS	--	--	--	--
NODE_0000995	2021-04-17	2021.291880	2021.229266	2021.353106
EPIISL2988558/B.1.1.7/2021-06-08/CHIMBORAZO	2021-06-08	2021.434247	2021.434247	2021.434247
EPIISL2488720/B.1.1.7/2021-05-11/BOLIVAR	2021-05-11	2021.357534	2021.357534	2021.357534
NODE_0001783	2021-01-30	2021.079840	2020.753575	2021.215068
NODE_0001000	2021-02-03	2021.091327	2020.809056	2021.326692
EPIISL2757593/B.1.1.7/2021-06-02/SANTO_DOMINGO	2021-06-02	2021.417808	2021.417808	2021.417808
NODE_0001001	2021-03-24	2021.226627	2020.883129	2021.324842
EPIISL2488722/B.1.1.7/2021-05-09/SANTO_DOMINGO	2021-05-09	2021.352055	2021.352055	2021.352055
EPIISL2348771/B.1.1.7/2021-05-13/SANTO_DOMINGO	2021-05-13	2021.363014	2021.363014	2021.363014
NODE_0001786	2021-02-01	2021.085274	2020.824349	2021.215068
NODE_0000935	2021-04-16	2021.290062	2021.243441	2021.341135
NODE_0000939	2021-05-04	2021.339040	2021.300678	2021.358703
EPIISL2348779/B.1.1.7/2021-05-13/CHIMBORAZO	2021-05-13	2021.363014	2021.363014	2021.363014
EPIISL3260700/B.1.1.7/2021-07-29/PICHINCHA	2021-07-29	2021.573973	2021.573973	2021.573973
NODE_0001792	2021-04-28	2021.323207	2021.253250	2021.380430
EPIISL2893577/B.1.1.7/2021-06-15/GUAYAS	2021-06-15	2021.453425	2021.453425	2021.453425
NODE_0000936	2021-05-27	2021.401128	2021.316657	2021.459052
EPIISL3824594/B.1.1.7/2021-07-10/PICHINCHA	2021-07-10	2021.521918	2021.521918	2021.521918
NODE_0000937	2021-07-15	2021.536489	2021.478073	2021.538356
EPIISL3274537/B.1.1.7/2021-07-16/PICHINCHA	2021-07-16	2021.538356	2021.538356	2021.538356
EPIISL6129762/B.1.1.7/2021-08-16/PICHINCHA	2021-08-16	2021.623288	2021.623288	2021.623288
NODE_0001795	2021-02-03	2021.091753	2020.830320	2021.215068
NODE_0001796	2021-02-19	2021.136026	2020.827068	2021.225309
EPIISL11579441/B.1.1.7/2021-04-03/PICHINCHA	2021-04-03	2021.253425	2021.253425	2021.253425
NODE_0001797	2021-03-19	2021.212730	2020.778891	2021.283725
NODE_0000977	2021-04-28	2021.323062	2021.232518	2021.394419
EPIISL2893573/B.1.1.7/2021-06-11/GUAYAS	2021-06-11	2021.442466	2021.442466	2021.442466
NODE_0000978	2021-05-27	2021.400686	2021.310066	2021.446120
EPIISL2988555/B.1.1.7/2021-06-22/EL_ORO	2021-06-22	2021.472603	2021.472603	2021.472603
EPIISL3506156/B.1.1.7/2021-07-21/CHIMBORAZO	2021-07-21	2021.552055	2021.552055	2021.552055
NODE_0001801	2021-03-30	2021.241913	2020.780716	2021.279476
EPIISL2757628/B.1.1.7/2021-04-15/CHIMBORAZO	2021-04-15	2021.286301	2021.286301	2021.286301
NODE_0001802	2021-04-03	2021.252354	2020.763286	2021.301033
NODE_0000975	2021-05-05	2021.341044	2021.237731	2021.395050
EPIISL2893562/B.1.1.7/2021-06-16/BOLIVAR	2021-06-16	2021.456164	2021.456164	2021.456164
EPIISL14081273/B.1.1.7/2021-06-23/PICHINCHA	2021-06-23	2021.475342	2021.475342	2021.475342
NODE_0001807	2021-04-06	2021.260650	2020.764692	2021.303257
NODE_0001810	2021-04-10	2021.272480	2020.765075	2021.304825
EPIISL2488733/B.1.1.7/2021-05-12/MANABI	2021-05-12	2021.360274	2021.360274	2021.360274
NODE_0000980	2021-04-17	2021.291657	2021.266594	2021.323736
NODE_0000984	2021-05-08	2021.349270	2021.325915	2021.359348
EPIISL2348776/B.1.1.7/2021-05-12/CHIMBORAZO	2021-05-12	2021.360274	2021.360274	2021.360274
NODE_0001813	2021-06-09	2021.436761	2021.290356	2021.445205
EPIISL2893572/B.1.1.7/2021-06-12/CHIMBORAZO	2021-06-12	2021.445205	2021.445205	2021.445205
EPIISL3274410/B.1.1.7/2021-07-06/MORONA_SANTIAGO	2021-07-06	2021.510959	2021.510959	2021.510959
NODE_0001814	2021-04-22	2021.304333	2021.272649	2021.324666
EPIISL2100431/B.1.1.7/2021-04-30/MORONA_SANTIAGO	2021-04-30	2021.327397	2021.327397	2021.327397
NODE_0001815	2021-04-26	2021.315201	2021.272786	2021.338581
EPIISL2348786/B.1.1.7/2021-05-16/BOLIVAR	2021-05-16	2021.371233	2021.371233	2021.371233
NODE_0001817	2021-05-04	2021.338815	2021.269524	2021.343836
EPIISL2348777/B.1.1.7/2021-05-12/CHIMBORAZO	2021-05-12	2021.360274	2021.360274	2021.360274
EPIISL2100437/B.1.1.7/2021-05-06/PICHINCHA	2021-05-06	2021.343836	2021.343836	2021.343836
NODE_0001818	2021-04-14	2021.283014	2020.764401	2021.300360
NODE_0000989	2021-06-08	2021.433687	2021.357889	2021.448511
EPIISL2893564/B.1.1.7/2021-06-14/LOS_RIOS	2021-06-14	2021.450685	2021.450685	2021.450685
EPIISL2348755/B.1.1.7/2021-05-13/LOS_RAOS	--	--	--	--
NODE_0001822	2021-04-16	2021.288976	2020.764725	2021.305108
NODE_0001823	2021-04-17	2021.291569	2020.765323	2021.312756
EPIISL2757622/B.1.1.7/2021-05-16/CHIMBORAZO	2021-05-16	2021.371233	2021.371233	2021.371233
NODE_0001824	2021-04-20	2021.298733	2020.768009	2021.324489
EPIISL2757609/B.1.1.7/2021-06-10/CHIMBORAZO	2021-06-10	2021.439726	2021.439726	2021.439726
EPIISL2134873/B.1.1.7/2021-05-06/CARCHI	2021-05-06	2021.343836	2021.343836	2021.343836
NODE_0001825	2021-04-24	2021.311140	2021.262708	2021.366739
EPIISL2757585/B.1.1.7/2021-06-03/EL_ORO	2021-06-03	2021.420548	2021.420548	2021.420548
NODE_0001826	2021-05-05	2021.341048	2021.294258	2021.391722
EPIISL2893578/B.1.1.7/2021-06-08/LOS_RIOS	2021-06-08	2021.434247	2021.434247	2021.434247
NODE_0001827	2021-05-12	2021.360268	2021.299742	2021.404071
EPIISL3274493/B.1.1.7/2021-07-16/PICHINCHA	2021-07-16	2021.538356	2021.538356	2021.538356
NODE_0001831	2021-05-17	2021.373833	2021.303938	2021.425392
EPIISL4497173/B.1.1.7/2021-07-21/PICHINCHA	2021-07-21	2021.552055	2021.552055	2021.552055
NODE_0000997	2021-07-07	2021.513642	2021.482064	2021.513699
EPIISL3068191/B.1.1.7/2021-07-07/SANTO_DOMINGO	2021-07-07	2021.513699	2021.513699	2021.513699
NODE_0001836	2021-07-14	2021.532782	2021.485519	2021.555412
EPIISL4497032/B.1.1.7/2021-07-25/SANTO_DOMINGO	2021-07-25	2021.563014	2021.563014	2021.563014
EPIISL4497225/B.1.1.7/2021-07-23/SANTO_DOMINGO	2021-07-23	2021.557534	2021.557534	2021.557534
NODE_0001837	2021-02-19	2021.134809	2020.829107	2021.215068
EPIISL2893568/B.1.1.7/2021-06-04/GUAYAS	2021-06-04	2021.423288	2021.423288	2021.423288
NODE_0001838	2021-02-25	2021.151321	2020.831733	2021.215068
NODE_0001839	2021-03-07	2021.178955	2020.834302	2021.215068
EPIISL1381300/B.1.1.7/2021-03-20/GUAYAS	2021-03-20	2021.215068	2021.215068	2021.215068
NODE_0000931	2021-03-22	2021.220548	2021.197948	2021.220548
EPIISL3824596/B.1.1.7/2021-07-16/PICHINCHA	2021-07-16	2021.538356	2021.538356	2021.538356
EPIISL1381302/B.1.1.7/2021-03-22/GUAYAS	2021-03-22	2021.220548	2021.220548	2021.220548
NODE_0001002	2021-03-19	2021.212778	2021.174635	2021.247945
NODE_0001012	2021-04-06	2021.260275	2021.214440	2021.321362
NODE_0001013	2021-05-12	2021.360274	2021.344551	2021.360274
EPIISL2488732/B.1.1.7/2021-05-12/CHIMBORAZO	2021-05-12	2021.360274	2021.360274	2021.360274
EPIISL2488731/B.1.1.7/2021-05-12/CHIMBORAZO	2021-05-12	2021.360274	2021.360274	2021.360274
EPIISL2488748/B.1.1.7/2021-05-12/CHIMBORAZO	2021-05-12	2021.360274	2021.360274	2021.360274
NODE_0001015	2021-06-15	2021.453398	2021.388694	2021.526872
EPIISL12877078/B.1.1.7/2021-08-01/PICHINCHA	2021-08-01	2021.582192	2021.582192	2021.582192
NODE_0001016	2021-07-12	2021.527369	2021.490565	2021.546546
EPIISL4511369/B.1.1.7/2021-07-19/QUITO	2021-07-19	2021.546575	2021.546575	2021.546575
NODE_0001017	2021-07-20	2021.549315	2021.529091	2021.549315
EPIISL4497046/B.1.1.7/2021-07-24/PICHINCHA	2021-07-24	2021.560274	2021.560274	2021.560274
EPIISL4497275/B.1.1.7/2021-07-20/PICHINCHA	2021-07-20	2021.549315	2021.549315	2021.549315
NODE_0001847	2021-03-30	2021.241799	2021.204744	2021.312003
NODE_0001028	2021-04-16	2021.288981	2021.249281	2021.346038
EPIISL2361482/B.1.1.7/2021-05-20/CARCHI	2021-05-20	2021.382192	2021.382192	2021.382192
NODE_0001029	2021-05-12	2021.360127	2021.319185	2021.393151
EPIISL2757647/B.1.1.7/2021-05-28/CHIMBORAZO	2021-05-28	2021.404110	2021.404110	2021.404110
NODE_0001850	2021-05-21	2021.384706	2021.334755	2021.393151
EPIISL2757583/B.1.1.7/2021-05-28/CHIMBORAZO	2021-05-28	2021.404110	2021.404110	2021.404110
EPIISL2689845/B.1.1.7/2021-05-24/CHIMBORAZO	2021-05-24	2021.393151	2021.393151	2021.393151
NODE_0001856	2021-04-06	2021.260673	2021.224575	2021.346201
NODE_0001032	2021-04-17	2021.292825	2021.252796	2021.367802
NODE_0001033	2021-05-11	2021.358112	2021.307418	2021.406015
EPIISL12598423/B.1.1.7/2021-06-11/CHIMBORAZO	2021-06-11	2021.442466	2021.442466	2021.442466
EPIISL6129221/B.1.1.7/2021-08-19/PICHINCHA	2021-08-19	2021.631507	2021.631507	2021.631507
NODE_0001034	2021-06-14	2021.450685	2021.400898	2021.450685
EPIISL2893575/B.1.1.7/2021-06-14/CANAR	2021-06-14	2021.450685	2021.450685	2021.450685
EPIISL4497163/B.1.1.7/2021-07-20/PICHINCHA	2021-07-20	2021.549315	2021.549315	2021.549315
NODE_0001862	2021-04-14	2021.283489	2021.250297	2021.342865
NODE_0001026	2021-05-11	2021.358597	2021.303331	2021.477818
EPIISL4497138/B.1.1.7/2021-07-21/PICHINCHA	2021-07-21	2021.552055	2021.552055	2021.552055
EPIISL3274476/B.1.1.7/2021-07-20/LOS_RAOS	--	--	--	--
NODE_0001864	2021-04-16	2021.288822	2021.261433	2021.343455
NODE_0001037	2021-05-12	2021.360198	2021.324607	2021.431062
EPIISL2893565/B.1.1.7/2021-06-13/CHIMBORAZO	2021-06-13	2021.447945	2021.447945	2021.447945
NODE_0001038	2021-06-08	2021.434168	2021.386553	2021.466258
NODE_0001039	2021-07-06	2021.510471	2021.458215	2021.539918
EPIISL3274560/B.1.1.7/2021-07-20/GUAYAS	2021-07-20	2021.549315	2021.549315	2021.549315
EPIISL4497242/B.1.1.7/2021-07-21/PICHINCHA	2021-07-21	2021.552055	2021.552055	2021.552055
NODE_0001040	2021-06-23	2021.475089	2021.440494	2021.475342
EPIISL2988564/B.1.1.7/2021-06-23/CHIMBORAZO	2021-06-23	2021.475342	2021.475342	2021.475342
EPIISL12598422/B.1.1.7/2021-07-10/CHIMBORAZO	2021-07-10	2021.521918	2021.521918	2021.521918
NODE_0001871	2021-04-17	2021.291734	2021.272575	2021.345661
NODE_0001873	2021-04-20	2021.299261	2021.278450	2021.346371
EPIISL2488750/B.1.1.7/2021-05-07/BOLIVAR	2021-05-07	2021.346575	2021.346575	2021.346575
NODE_0001874	2021-04-25	2021.313897	2021.279458	2021.350808
EPIISL2604878/B.1.1.7/2021-06-09/GUAYAS	2021-06-09	2021.436986	2021.436986	2021.436986
NODE_0001877	2021-05-04	2021.338143	2021.265258	2021.360125
EPIISL2348780/B.1.1.7/2021-05-13/CHIMBORAZO	2021-05-13	2021.363014	2021.363014	2021.363014
NODE_0001003	2021-06-15	2021.453022	2021.400344	2021.547391
EPIISL4496951/B.1.1.7/2021-07-20/PICHINCHA	2021-07-20	2021.549315	2021.549315	2021.549315
EPIISL12876939/B.1.1.7/2021-08-03/GUAYAS	2021-08-03	2021.587671	2021.587671	2021.587671
NODE_0001880	2021-04-21	2021.302736	2021.263834	2021.338501
EPIISL2757584/B.1.1.7/2021-05-28/CHIMBORAZO	2021-05-28	2021.404110	2021.404110	2021.404110
NODE_0001881	2021-04-28	2021.322820	2021.261799	2021.356388
NODE_0001021	2021-06-18	2021.461617	2021.419975	2021.461644
EPIISL3068182/B.1.1.7/2021-07-03/PICHINCHA	2021-07-03	2021.502740	2021.502740	2021.502740
EPIISL14081271/B.1.1.7/2021-06-18/PICHINCHA	2021-06-18	2021.461644	2021.461644	2021.461644
NODE_0001883	2021-05-04	2021.338098	2021.263014	2021.360621
NODE_0001036	2021-06-28	2021.489041	2021.456485	2021.489041
EPIISL2988520/B.1.1.7/2021-06-30/CHIMBORAZO	2021-06-30	2021.494521	2021.494521	2021.494521
EPIISL2988562/B.1.1.7/2021-06-28/SANTO_DOMINGO	2021-06-28	2021.489041	2021.489041	2021.489041
NODE_0001885	2021-05-05	2021.341164	2021.265605	2021.368584
EPIISL4497040/B.1.1.7/2021-07-12/AZUAY	2021-07-12	2021.527397	2021.527397	2021.527397
NODE_0001007	2021-06-03	2021.420542	2021.406956	2021.434247
EPIISL2893570/B.1.1.7/2021-06-18/MANABI	2021-06-18	2021.461644	2021.461644	2021.461644
EPIISL2893561/B.1.1.7/2021-06-09/MANABI	2021-06-09	2021.436986	2021.436986	2021.436986
EPIISL2893569/B.1.1.7/2021-06-08/MANABI	2021-06-08	2021.434247	2021.434247	2021.434247
NODE_0001887	2021-06-06	2021.428626	2021.408811	2021.436986
EPIISL2893576/B.1.1.7/2021-06-18/MANABI	2021-06-18	2021.461644	2021.461644	2021.461644
NODE_0001891	2021-06-09	2021.436986	2021.425420	2021.436986
EPIISL2893566/B.1.1.7/2021-06-09/MANABI	2021-06-09	2021.436986	2021.436986	2021.436986
EPIISL2893560/B.1.1.7/2021-06-09/MANABI	2021-06-09	2021.436986	2021.436986	2021.436986
NODE_0001041	2021-03-30	2021.241903	2021.224361	2021.247945
EPIISL2134872/B.1.1.7/2021-04-28/SANTO_DOMINGO_DE_LOS_TSACHILAS	--	--	--	--
NODE_0001064	2021-04-16	2021.288261	2021.247505	2021.337180
EPIISL3274519/B.1.1.7/2021-07-05/MORONA_SANTIAGO	2021-07-05	2021.508219	2021.508219	2021.508219
EPIISL2988469/B.1.1.7/2021-06-17/CHIMBORAZO	2021-06-17	2021.458904	2021.458904	2021.458904
NODE_0001895	2021-04-05	2021.260143	2021.218965	2021.308383
NODE_0001062	2021-04-24	2021.312173	2021.260610	2021.344276
EPIISL2757623/B.1.1.7/2021-05-20/ESMERALDAS	2021-05-20	2021.382192	2021.382192	2021.382192
EPIISL2488717/B.1.1.7/2021-05-11/BOLIVAR	2021-05-11	2021.357534	2021.357534	2021.357534
NODE_0001049	2021-05-05	2021.340322	2021.289747	2021.381990
EPIISL14081266/B.1.1.7/2021-05-27/PICHINCHA	2021-05-27	2021.401370	2021.401370	2021.401370
NODE_0001898	2021-05-27	2021.400775	2021.309920	2021.455233
EPIISL2988459/B.1.1.7/2021-06-23/CHIMBORAZO	2021-06-23	2021.475342	2021.475342	2021.475342
EPIISL4511370/B.1.1.7/2021-07-20/QUITO	2021-07-20	2021.549315	2021.549315	2021.549315
NODE_0001899	2021-04-14	2021.283500	2021.244940	2021.293786
EPIISL11579422/B.1.1.7/2021-04-19/PICHINCHA	2021-04-19	2021.297260	2021.297260	2021.297260
NODE_0001900	2021-04-28	2021.323088	2021.280809	2021.439818
EPIISL2893571/B.1.1.7/2021-06-15/CHIMBORAZO	2021-06-15	2021.453425	2021.453425	2021.453425
NODE_0001901	2021-05-12	2021.360213	2021.295846	2021.440160
EPIISL4497190/B.1.1.7/2021-07-12/MORONA_SANTIAGO	2021-07-12	2021.527397	2021.527397	2021.527397
NODE_0001902	2021-05-27	2021.400935	2021.303699	2021.468188
NODE_0001043	2021-07-12	2021.527397	2021.484320	2021.527397
EPIISL4497195/B.1.1.7/2021-07-12/AZUAY	2021-07-12	2021.527397	2021.527397	2021.527397
EPIISL3505593/B.1.1.7/2021-08-05/PICHINCHA	2021-08-05	2021.593151	2021.593151	2021.593151
NODE_0001053	2021-07-05	2021.508145	2021.468693	2021.546575
EPIISL3274487/B.1.1.7/2021-07-19/PICHINCHA	2021-07-19	2021.546575	2021.546575	2021.546575
EPIISL6129769/B.1.1.7/2021-08-26/GUAYAS	2021-08-26	2021.650685	2021.650685	2021.650685
NODE_0001044	2021-04-01	2021.247945	2021.239020	2021.247945
EPIISL1805654/B.1.1.7/2021-04-01/PICHINCHA	2021-04-01	2021.247945	2021.247945	2021.247945
EPIISL1805655/B.1.1.7/2021-04-01/SUCUMBIOS	2021-04-01	2021.247945	2021.247945	2021.247945
NODE_0001933	2021-04-01	2021.248894	2021.239269	2021.261644
NODE_0001906	2021-04-06	2021.261644	2021.250734	2021.261644
EPIISL1805660/B.1.1.7/2021-04-06/LOJA	2021-04-06	2021.261644	2021.261644	2021.261644
EPIISL1805659/B.1.1.7/2021-04-06/LOJA	2021-04-06	2021.261644	2021.261644	2021.261644
NODE_0001907	2021-04-06	2021.261519	2021.250610	2021.261644
EPIISL1805657/B.1.1.7/2021-04-06/LOJA	2021-04-06	2021.261644	2021.261644	2021.261644
NODE_0001908	2021-04-16	2021.289164	2021.232907	2021.337359
EPIISL2897553/B.1.1.7/2021-06-07/CHIMBORAZO	2021-06-07	2021.431507	2021.431507	2021.431507
NODE_0001045	2021-07-15	2021.536251	2021.487662	2021.538356
EPIISL3274528/B.1.1.7/2021-07-16/PICHINCHA	2021-07-16	2021.538356	2021.538356	2021.538356
EPIISL12877126/B.1.1.7/2021-08-09/PICHINCHA	2021-08-09	2021.604110	2021.604110	2021.604110
NODE_0001910	2021-04-06	2021.260584	2021.228949	2021.315876
NODE_0001058	2021-04-24	2021.311146	2021.253761	2021.377211
EPIISL4497230/B.1.1.7/2021-07-13/MORONA_SANTIAGO	2021-07-13	2021.530137	2021.530137	2021.530137
NODE_0001059	2021-06-02	2021.417746	2021.351662	2021.467056
EPIISL14081291/B.1.1.7/2021-07-22/PICHINCHA	2021-07-22	2021.554795	2021.554795	2021.554795
NODE_0001060	2021-07-12	2021.527172	2021.498019	2021.534689
EPIISL3274508/B.1.1.7/2021-07-15/GUAYAS	2021-07-15	2021.535616	2021.535616	2021.535616
EPIISL3274572/B.1.1.7/2021-07-15/MANABI	2021-07-15	2021.535616	2021.535616	2021.535616
NODE_0001065	2021-04-19	2021.297198	2021.267466	2021.356299
NODE_0001066	2021-05-05	2021.340474	2021.306218	2021.393268
EPIISL2604872/B.1.1.7/2021-06-09/GUAYAS	2021-06-09	2021.436986	2021.436986	2021.436986
NODE_0001067	2021-05-21	2021.385051	2021.331146	2021.436801
EPIISL2988482/B.1.1.7/2021-06-29/CHIMBORAZO	2021-06-29	2021.491781	2021.491781	2021.491781
EPIISL3068177/B.1.1.7/2021-07-12/PICHINCHA	2021-07-12	2021.527397	2021.527397	2021.527397
NODE_0001982	2021-04-28	2021.323054	2021.291328	2021.352456
NODE_0001074	2021-05-06	2021.343389	2021.321381	2021.365753
NODE_0001077	2021-05-14	2021.365753	2021.347002	2021.365753
EPIISL2757611/B.1.1.7/2021-05-21/CHIMBORAZO	2021-05-21	2021.384932	2021.384932	2021.384932
EPIISL2757588/B.1.1.7/2021-05-14/CHIMBORAZO	2021-05-14	2021.365753	2021.365753	2021.365753
NODE_0001919	2021-05-12	2021.360236	2021.340663	2021.404110
EPIISL2757652/B.1.1.7/2021-05-28/CHIMBORAZO	2021-05-28	2021.404110	2021.404110	2021.404110
NODE_0001076	2021-06-30	2021.494409	2021.389100	2021.526643
EPIISL4497022/B.1.1.7/2021-07-21/TUNGURAHUA	2021-07-21	2021.552055	2021.552055	2021.552055
EPIISL12876901/B.1.1.7/2021-08-03/GUAYAS	2021-08-03	2021.587671	2021.587671	2021.587671
NODE_0001921	2021-05-05	2021.341029	2021.309173	2021.433666
NODE_0001069	2021-06-05	2021.425383	2021.388978	2021.439726
EPIISL2893574/B.1.1.7/2021-06-10/ESMERALDAS	2021-06-10	2021.439726	2021.439726	2021.439726
EPIISL4497080/B.1.1.7/2021-07-21/PICHINCHA	2021-07-21	2021.552055	2021.552055	2021.552055
NODE_0001923	2021-05-12	2021.360241	2021.321858	2021.434247
EPIISL2893567/B.1.1.7/2021-06-08/BOLIVAR	2021-06-08	2021.434247	2021.434247	2021.434247
NODE_0001924	2021-05-27	2021.400997	2021.315204	2021.447106
EPIISL14081289/B.1.1.7/2021-07-20/PICHINCHA	2021-07-20	2021.549315	2021.549315	2021.549315
NODE_0001926	2021-06-08	2021.433652	2021.316922	2021.478299
EPIISL3274605/B.1.1.7/2021-07-05/MORONA_SANTIAGO	2021-07-05	2021.508219	2021.508219	2021.508219
EPIISL12876961/B.1.1.7/2021-08-02/GUAYAS	2021-08-02	2021.584932	2021.584932	2021.584932
NODE_0001927	2020-03-12	2020.196700	2020.185058	2020.220570
NODE_0001928	2020-03-15	2020.203718	2020.183936	2020.223190
NODE_0000608	2020-03-23	2020.225347	2020.211942	2020.227506
68457_S16/B.1.1/2020-06-27/SANTO_DOMINGO	2020-06-27	2020.487705	2020.487705	2020.487705
8710_S33/B.1.1/2020-04-05/GUAYAS	2020-04-05	2020.260929	2020.260929	2020.260929
NODE_0000610	2020-03-23	2020.225246	2020.219472	2020.232782
96_S68/B.1.1/2020-03-30/GUAYAS	2020-03-30	2020.244536	2020.244536	2020.244536
NODE_0001932	2020-03-26	2020.233459	2020.223209	2020.233607
3871_S14/B.1.1/2020-03-26/GUAYAS	2020-03-26	2020.233607	2020.233607	2020.233607
